"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q1","T1-2014",43.139704,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q4","T4-2014",43.934856,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q3","T3-2014",41.421313,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015","2015",37.686554,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q1","T1-2015",43.581463,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q2","T2-2015",37.791832,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q4","T4-2015",37.622731,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q3","T3-2015",31.952572,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016","2016",37.10358,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q2","T2-2016",36.560229,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q1","T1-2016",39.207567,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q4","T4-2016",36.965814,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q3","T3-2016",35.649038,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017","2017",31.019452,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q1","T1-2017",31.676888,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q2","T2-2017",28.488502,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q4","T4-2017",34.325625,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q3","T3-2017",29.416613,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018","2018",29.085541,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",30.335916,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",31.136895,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",29.907526,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",24.730504,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019","2019",26.56394,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",31.984081,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",27.278624,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",24.458071,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",22.198555,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020","2020",29.496959,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",21.243963,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",28.014931,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",31.563058,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",35.49305,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1992-Q4","T4-1992",23.251886,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1993","1993",26.935603,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1993-Q1","T1-1993",25.328372,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1993-Q2","T2-1993",27.165075,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1993-Q4","T4-1993",30.259666,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1993-Q3","T3-1993",24.867049,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1994","1994",28.005091,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1994-Q2","T2-1994",28.552462,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1994-Q1","T1-1994",26.991834,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1994-Q4","T4-1994",30.822895,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1994-Q3","T3-1994",25.60425,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1995","1995",30.706401,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1995-Q1","T1-1995",29.567571,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1995-Q2","T2-1995",29.136407,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1995-Q4","T4-1995",30.998019,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1995-Q3","T3-1995",33.030386,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1996","1996",29.647214,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1996-Q2","T2-1996",32.858492,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1996-Q1","T1-1996",29.656283,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1996-Q4","T4-1996",27.430967,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1996-Q3","T3-1996",28.312924,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1997","1997",30.817177,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1997-Q1","T1-1997",31.009984,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1997-Q2","T2-1997",35.260069,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1997-Q4","T4-1997",27.876014,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1997-Q3","T3-1997",28.968129,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1998","1998",26.775129,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1998-Q2","T2-1998",23.487444,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1998-Q1","T1-1998",27.449621,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1998-Q4","T4-1998",29.316953,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1998-Q3","T3-1998",26.821339,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1999","1999",25.494097,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1999-Q1","T1-1999",27.075752,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1999-Q2","T2-1999",27.767352,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1999-Q4","T4-1999",24.222075,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","1999-Q3","T3-1999",22.901229,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2000","2000",22.818279,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2000-Q2","T2-2000",23.709571,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2000-Q1","T1-2000",25.288484,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2000-Q4","T4-2000",21.398649,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2000-Q3","T3-2000",21.136948,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2001","2001",18.055259,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2001-Q1","T1-2001",18.743913,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2001-Q2","T2-2001",17.147104,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2001-Q4","T4-2001",17.562953,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2001-Q3","T3-2001",18.767392,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2002","2002",16.392684,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2002-Q2","T2-2002",18.86179,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2002-Q1","T1-2002",16.82327,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2002-Q4","T4-2002",15.452142,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2002-Q3","T3-2002",14.215941,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2003","2003",19.234283,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2003-Q1","T1-2003",17.861626,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2003-Q2","T2-2003",21.755121,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2003-Q4","T4-2003",14.614163,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2003-Q3","T3-2003",22.623798,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2004","2004",22.073851,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2004-Q2","T2-2004",27.013842,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2004-Q1","T1-2004",22.853592,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2004-Q4","T4-2004",22.941404,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2004-Q3","T3-2004",15.565526,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2005","2005",21.971851,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2005-Q1","T1-2005",21.942665,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2005-Q2","T2-2005",19.275099,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2005-Q4","T4-2005",19.252792,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2005-Q3","T3-2005",27.368438,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2006","2006",20.551098,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2006-Q2","T2-2006",22.05319,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2006-Q1","T1-2006",21.380304,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2006-Q4","T4-2006",23.434675,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2006-Q3","T3-2006",15.446686,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2007","2007",18.842485,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2007-Q1","T1-2007",20.312903,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2007-Q2","T2-2007",15.547373,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2007-Q4","T4-2007",19.233211,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2007-Q3","T3-2007",20.365783,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2008","2008",19.749274,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2008-Q2","T2-2008",19.485058,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2008-Q1","T1-2008",18.1246,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2008-Q4","T4-2008",23.814877,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2008-Q3","T3-2008",17.615186,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2009","2009",26.575433,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2009-Q1","T1-2009",31.191739,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2009-Q2","T2-2009",24.010011,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2009-Q4","T4-2009",28.966194,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2009-Q3","T3-2009",21.604623,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2010","2010",23.716863,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2010-Q2","T2-2010",23.741079,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2010-Q1","T1-2010",21.096324,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2010-Q4","T4-2010",26.504604,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2010-Q3","T3-2010",23.389364,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2011","2011",28.734815,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2011-Q1","T1-2011",27.243364,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2011-Q2","T2-2011",31.740973,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2011-Q4","T4-2011",29.135713,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2011-Q3","T3-2011",27.051644,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2012","2012",37.745693,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2012-Q2","T2-2012",33.706545,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2012-Q1","T1-2012",42.573584,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2012-Q4","T4-2012",41.683904,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2012-Q3","T3-2012",32.037006,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2013","2013",40.059126,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2013-Q1","T1-2013",43.983583,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2013-Q2","T2-2013",34.13813,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2013-Q4","T4-2013",45.751045,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2013-Q3","T3-2013",36.06291,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2014","2014",42.236302,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2014-Q2","T2-2014",42.006143,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2014-Q1","T1-2014",40.498469,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2014-Q4","T4-2014",44.407846,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2014-Q3","T3-2014",41.624175,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2015","2015",36.761467,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2015-Q1","T1-2015",44.12808,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2015-Q2","T2-2015",40.046494,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2015-Q4","T4-2015",33.066443,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2015-Q3","T3-2015",29.972067,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2016","2016",36.267472,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2016-Q2","T2-2016",35.505015,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2016-Q1","T1-2016",39.090341,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2016-Q4","T4-2016",38.204836,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2016-Q3","T3-2016",31.994772,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2017","2017",28.870214,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2017-Q1","T1-2017",27.000105,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2017-Q2","T2-2017",28.075634,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2017-Q4","T4-2017",34.068274,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2017-Q3","T3-2017",26.715758,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2018","2018",27.42054,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2018-Q2","T2-2018",25.401835,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2018-Q1","T1-2018",31.858931,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2018-Q4","T4-2018",30.544002,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2018-Q3","T3-2018",21.167749,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2019","2019",25.114416,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2019-Q1","T1-2019",37.453489,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2019-Q2","T2-2019",27.442266,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2019-Q4","T4-2019",19.43631,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2019-Q3","T3-2019",14.156981,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2020","2020",27.159206,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2020-Q2","T2-2020",19.049877,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2020-Q1","T1-2020",30.181473,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2020-Q3","T3-2020",24.349676,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-24","20-24 anni","2020-Q4","T4-2020",33.684307,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977","1977",25.553595,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q1","T1-1977",26.61571,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q2","T2-1977",26.834503,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q4","T4-1977",24.214809,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q3","T3-1977",24.512379,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978","1978",28.869939,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q2","T2-1978",26.6509,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q1","T1-1978",29.413101,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q4","T4-1978",34.116439,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q3","T3-1978",24.623816,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979","1979",28.710435,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q1","T1-1979",30.112284,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q2","T2-1979",27.909628,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q4","T4-1979",28.837715,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q3","T3-1979",27.981674,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980","1980",26.337462,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q2","T2-1980",26.502302,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q1","T1-1980",28.174875,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q4","T4-1980",26.443592,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q3","T3-1980",24.164951,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981","1981",29.944164,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q1","T1-1981",28.742331,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q2","T2-1981",30.211564,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q4","T4-1981",31.621208,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q3","T3-1981",29.106731,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982","1982",30.196749,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q2","T2-1982",32.416507,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q1","T1-1982",30.262466,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q4","T4-1982",30.36977,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q3","T3-1982",27.710336,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983","1983",31.611269,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q1","T1-1983",32.200701,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q2","T2-1983",31.803423,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q4","T4-1983",32.581463,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q3","T3-1983",29.822943,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984","1984",35.315245,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q2","T2-1984",36.349316,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q1","T1-1984",36.374203,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q4","T4-1984",34.800988,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q3","T3-1984",33.737609,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1985","1985",35.017562,,
